BookName,ChapterName,CharacterName,Percentile,Sentiment,Sentiment Score
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","ayurvati",1.4580498866213152,Positive
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","chenardhwaj",1.0136054421768708,Neutral
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","chenardhwaj",1.0204081632653061,Neutral
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","chenardhwaj",1.3221214411690603,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.4625850340136055,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.4676537281579298,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.4735449735449735,Neutral
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.474174855127236,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.5302178842551513,Neutral
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.7105751391465678,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.7397625716953447,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.7405628918233962,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.782312925170068,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.8027210884353742,Positive
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.9002267573696145,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.9117913832199547,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.9229024943310657,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.9354338226518677,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.9465986394557824,Negative
"Immortals of Meluha","CHAPTER 2: Land of Pure Life","nandi",1.9733290141453406,Positive
"Immortals of Meluha","CHAPTER 3: She Enters His Life","sati",2.955982392957183,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","sati",2.9706025267249756,Positive
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.003401360544218,Negative
"Immortals of Meluha","CHAPTER 3: She Enters His Life","shiva",2.0123398196487896,Negative
